date,state,disease,value
2025-02-02,Iowa,COVID-19,0.9138333333333334
2025-02-02,Iowa,Influenza,0.92975
2025-02-02,Kansas,COVID-19,0.9907833333333333
2025-02-02,Kansas,Influenza,0.9914333333333333
2025-02-02,Kentucky,COVID-19,0.9606333333333333
2025-02-02,Kentucky,Influenza,0.9671833333333333
2025-02-02,Louisiana,COVID-19,0.9810666666666666
2025-02-02,Louisiana,Influenza,0.88815
2025-02-02,Maine,COVID-19,0.8542166666666666
2025-02-02,Maine,Influenza,1.1002166666666666
2025-02-02,Maryland,COVID-19,0.9679166666666666
2025-02-02,Maryland,Influenza,0.9425833333333333
2025-02-02,Massachusetts,COVID-19,0.9211166666666667
2025-02-02,Massachusetts,Influenza,0.9666166666666667
2025-02-02,Michigan,COVID-19,0.9578666666666666
2025-02-02,Michigan,Influenza,1.0613833333333333
2025-02-02,Minnesota,COVID-19,0.9289499999999999
2025-02-02,Minnesota,Influenza,0.8554666666666667
2025-02-02,Mississippi,COVID-19,0.9461833333333334
2025-02-02,Mississippi,Influenza,0.7986166666666666
2025-02-02,Missouri,COVID-19,NA
2025-02-02,Missouri,Influenza,NA
2025-02-02,Montana,COVID-19,0.9571833333333333
2025-02-02,Montana,Influenza,1.0654666666666666
2025-02-02,Nebraska,COVID-19,0.9068666666666667
2025-02-02,Nebraska,Influenza,0.9729
2025-02-02,Nevada,COVID-19,0.96595
2025-02-02,Nevada,Influenza,0.9394666666666667
2025-02-02,New Hampshire,COVID-19,0.8981
2025-02-02,New Hampshire,Influenza,0.9925999999999999
2025-02-02,New Jersey,COVID-19,0.9289333333333334
2025-02-02,New Jersey,Influenza,0.8951666666666667
2025-02-02,New Mexico,COVID-19,0.9494666666666667
2025-02-02,New Mexico,Influenza,0.9513333333333334
2025-02-02,New York,COVID-19,0.9530166666666666
2025-02-02,New York,Influenza,0.9409166666666666
2025-02-02,North Carolina,COVID-19,NA
2025-02-02,North Carolina,Influenza,NA
2025-02-02,North Dakota,COVID-19,NA
2025-02-02,North Dakota,Influenza,0.8735166666666667
2025-02-02,Ohio,COVID-19,0.9670333333333333
2025-02-02,Ohio,Influenza,1.05065
2025-02-02,Oklahoma,COVID-19,0.929
2025-02-02,Oklahoma,Influenza,0.7657666666666667
2025-02-02,Oregon,COVID-19,0.98565
2025-02-02,Oregon,Influenza,0.9804666666666667
2025-02-02,Pennsylvania,COVID-19,0.95565
2025-02-02,Pennsylvania,Influenza,0.99425
2025-02-02,Rhode Island,COVID-19,NA
2025-02-02,Rhode Island,Influenza,NA
2025-02-02,South Carolina,COVID-19,NA
2025-02-02,South Carolina,Influenza,NA
2025-02-02,South Dakota,COVID-19,0.9257166666666666
2025-02-02,South Dakota,Influenza,0.9599333333333333
2025-02-02,Tennessee,COVID-19,0.9462833333333334
2025-02-02,Tennessee,Influenza,0.76955
2025-02-02,Texas,COVID-19,0.8972666666666667
2025-02-02,Texas,Influenza,0.7333833333333333
2025-02-02,United States,COVID-19,0.9406833333333333
2025-02-02,United States,Influenza,0.9035
2025-02-02,Utah,COVID-19,0.9988333333333334
2025-02-02,Utah,Influenza,0.9388833333333333
2025-02-02,Vermont,COVID-19,0.89925
2025-02-02,Vermont,Influenza,0.9789833333333333
2025-02-02,Virginia,COVID-19,0.9555166666666667
2025-02-02,Virginia,Influenza,0.9674833333333334
2025-02-02,Washington,COVID-19,1.0101333333333333
2025-02-02,Washington,Influenza,1.0079666666666667
2025-02-02,West Virginia,COVID-19,1.0118666666666667
2025-02-02,West Virginia,Influenza,1.1939666666666666
2025-02-02,Wisconsin,COVID-19,0.9243
2025-02-02,Wisconsin,Influenza,0.9405833333333333
2025-02-02,Wyoming,COVID-19,NA
2025-02-02,Wyoming,Influenza,NA
2025-02-03,Alabama,COVID-19,0.9693833333333334
2025-02-03,Alabama,Influenza,0.79605
2025-02-03,Alaska,COVID-19,1.0616166666666667
2025-02-03,Alaska,Influenza,1.0908499999999999
2025-02-03,Arizona,COVID-19,0.9705666666666667
2025-02-03,Arizona,Influenza,0.92475
2025-02-03,Arkansas,COVID-19,NA
2025-02-03,Arkansas,Influenza,NA
2025-02-03,California,COVID-19,0.94355
2025-02-03,California,Influenza,0.8952666666666667
2025-02-03,Colorado,COVID-19,0.9771166666666666
2025-02-03,Colorado,Influenza,0.9557333333333333
2025-02-03,Connecticut,COVID-19,0.9251166666666667
2025-02-03,Connecticut,Influenza,0.9233333333333333
2025-02-03,Delaware,COVID-19,0.9694
2025-02-03,Delaware,Influenza,0.93695
2025-02-03,District of Columbia,COVID-19,NA
2025-02-03,District of Columbia,Influenza,0.9174333333333333
2025-02-03,Florida,COVID-19,0.9250166666666666
2025-02-03,Florida,Influenza,0.8576
2025-02-03,Georgia,COVID-19,NA
2025-02-03,Georgia,Influenza,NA
2025-02-03,Hawaii,COVID-19,NA
2025-02-03,Hawaii,Influenza,NA
2025-02-03,Idaho,COVID-19,0.9921666666666666
2025-02-03,Idaho,Influenza,0.9884
2025-02-03,Illinois,COVID-19,0.9520833333333334
2025-02-03,Illinois,Influenza,0.9280666666666666
2025-02-03,Indiana,COVID-19,NA
2025-02-03,Indiana,Influenza,NA
2025-02-03,Iowa,COVID-19,0.9116833333333334
2025-02-03,Iowa,Influenza,0.9137666666666666
2025-02-03,Kansas,COVID-19,0.9780833333333333
2025-02-03,Kansas,Influenza,0.9682666666666667
2025-02-03,Kentucky,COVID-19,0.9513166666666667
2025-02-03,Kentucky,Influenza,0.9256166666666666
2025-02-03,Louisiana,COVID-19,0.9810166666666666
2025-02-03,Louisiana,Influenza,0.8878
2025-02-03,Maine,COVID-19,0.8543833333333334
2025-02-03,Maine,Influenza,1.0910666666666666
2025-02-03,Maryland,COVID-19,0.9630833333333333
2025-02-03,Maryland,Influenza,0.9197833333333334
2025-02-03,Massachusetts,COVID-19,0.9202833333333333
2025-02-03,Massachusetts,Influenza,0.95095
2025-02-03,Michigan,COVID-19,0.9572166666666666
2025-02-03,Michigan,Influenza,1.0533333333333332
2025-02-03,Minnesota,COVID-19,0.9287
2025-02-03,Minnesota,Influenza,0.8543166666666666
2025-02-03,Mississippi,COVID-19,0.9439166666666666
2025-02-03,Mississippi,Influenza,0.7892
2025-02-03,Missouri,COVID-19,NA
2025-02-03,Missouri,Influenza,NA
2025-02-03,Montana,COVID-19,0.9548166666666666
2025-02-03,Montana,Influenza,1.0561833333333333
2025-02-03,Nebraska,COVID-19,0.9050166666666666
2025-02-03,Nebraska,Influenza,0.9596666666666667
2025-02-03,Nevada,COVID-19,0.9656333333333333
2025-02-03,Nevada,Influenza,0.9385
2025-02-03,New Hampshire,COVID-19,0.8978666666666666
2025-02-03,New Hampshire,Influenza,0.9823999999999999
2025-02-03,New Jersey,COVID-19,0.9265166666666667
2025-02-03,New Jersey,Influenza,0.8880666666666667
2025-02-03,New Mexico,COVID-19,0.94875
2025-02-03,New Mexico,Influenza,0.9428166666666666
2025-02-03,New York,COVID-19,0.9520833333333333
2025-02-03,New York,Influenza,0.9368333333333334
2025-02-03,North Carolina,COVID-19,NA
2025-02-03,North Carolina,Influenza,NA
2025-02-03,North Dakota,COVID-19,NA
2025-02-03,North Dakota,Influenza,0.868
2025-02-03,Ohio,COVID-19,0.9620166666666666
2025-02-03,Ohio,Influenza,1.0272000000000001
2025-02-03,Oklahoma,COVID-19,0.926
2025-02-03,Oklahoma,Influenza,0.7476666666666667
2025-02-03,Oregon,COVID-19,0.9838666666666667
2025-02-03,Oregon,Influenza,0.9738333333333333
2025-02-03,Pennsylvania,COVID-19,0.95355
2025-02-03,Pennsylvania,Influenza,0.9792833333333333
2025-02-03,Rhode Island,COVID-19,NA
2025-02-03,Rhode Island,Influenza,NA
2025-02-03,South Carolina,COVID-19,NA
2025-02-03,South Carolina,Influenza,NA
2025-02-03,South Dakota,COVID-19,0.9256666666666666
2025-02-03,South Dakota,Influenza,0.9465
2025-02-03,Tennessee,COVID-19,0.9401166666666667
2025-02-03,Tennessee,Influenza,0.75085
2025-02-03,Texas,COVID-19,0.8951666666666667
2025-02-03,Texas,Influenza,0.7211000000000001
2025-02-03,United States,COVID-19,0.93615
2025-02-03,United States,Influenza,0.8896833333333334
2025-02-03,Utah,COVID-19,0.99783333333333335
2025-02-03,Utah,Influenza,0.9365666666666667
2025-02-03,Vermont,COVID-19,0.8970833333333333
2025-02-03,Vermont,Influenza,0.96655
2025-02-03,Virginia,COVID-19,0.9467666666666666
2025-02-03,Virginia,Influenza,0.9421333333333334
2025-02-03,Washington,COVID-19,1.00535
2025-02-03,Washington,Influenza,1.0039666666666667
2025-02-03,West Virginia,COVID-19,1.0053666666666667
2025-02-03,West Virginia,Influenza,1.1571666666666667
2025-02-03,Wisconsin,COVID-19,0.9225666666666666
2025-02-03,Wisconsin,Influenza,0.9315333333333333
2025-02-03,Wyoming,COVID-19,NA
2025-02-03,Wyoming,Influenza,NA
2025-02-04,Alabama,COVID-19,0.9577
2025-02-04,Alabama,Influenza,0.7760285714285714
2025-02-04,Alaska,COVID-19,1.071942857142857
2025-02-04,Alaska,Influenza,1.0951
2025-02-04,Arizona,COVID-19,0.9650142857142857
2025-02-04,Arizona,Influenza,0.9194285714285715
2025-02-04,Arkansas,COVID-19,NA
2025-02-04,Arkansas,Influenza,NA
2025-02-04,California,COVID-19,0.9417428571428571
2025-02-04,California,Influenza,0.8879
2025-02-04,Colorado,COVID-19,0.9694285714285714
2025-02-04,Colorado,Influenza,0.9413
2025-02-04,Connecticut,COVID-19,0.9159142857142858
2025-02-04,Connecticut,Influenza,0.9036142857142857
2025-02-04,Delaware,COVID-19,0.9596428571428571
2025-02-04,Delaware,Influenza,0.9071428571428571
2025-02-04,District of Columbia,COVID-19,NA
2025-02-04,District of Columbia,Influenza,0.884
2025-02-04,Florida,COVID-19,0.9230285714285714
2025-02-04,Florida,Influenza,0.8493
2025-02-04,Georgia,COVID-19,NA
2025-02-04,Georgia,Influenza,NA
2025-02-04,Hawaii,COVID-19,NA
2025-02-04,Hawaii,Influenza,NA
2025-02-04,Idaho,COVID-19,0.9852571428571428
2025-02-04,Idaho,Influenza,0.9849571428571429
2025-02-04,Illinois,COVID-19,0.9363571428571429
2025-02-04,Illinois,Influenza,0.9080428571428572
2025-02-04,Indiana,COVID-19,NA
2025-02-04,Indiana,Influenza,NA
2025-02-04,Iowa,COVID-19,0.9104857142857143
2025-02-04,Iowa,Influenza,0.8914714285714286
2025-02-04,Kansas,COVID-19,0.9532571428571428
2025-02-04,Kansas,Influenza,0.9319857142857143
2025-02-04,Kentucky,COVID-19,0.9363857142857143
2025-02-04,Kentucky,Influenza,0.8722428571428571
2025-02-04,Louisiana,COVID-19,0.9777428571428571
2025-02-04,Louisiana,Influenza,0.8782857142857143
2025-02-04,Maine,COVID-19,0.8605
2025-02-04,Maine,Influenza,1.0720714285714286
2025-02-04,Maryland,COVID-19,0.9520857142857143
2025-02-04,Maryland,Influenza,0.8873571428571428
2025-02-04,Massachusetts,COVID-19,0.9065428571428571
2025-02-04,Massachusetts,Influenza,0.9237571428571428
2025-02-04,Michigan,COVID-19,0.9527571428571429
2025-02-04,Michigan,Influenza,1.0343857142857142
2025-02-04,Minnesota,COVID-19,0.9261285714285714
2025-02-04,Minnesota,Influenza,0.8564999999999999
2025-02-04,Mississippi,COVID-19,0.9273571428571429
2025-02-04,Mississippi,Influenza,0.7699285714285714
2025-02-04,Missouri,COVID-19,NA
2025-02-04,Missouri,Influenza,NA
2025-02-04,Montana,COVID-19,0.9503571428571429
2025-02-04,Montana,Influenza,1.0426142857142857
2025-02-04,Nebraska,COVID-19,0.9059857142857143
2025-02-04,Nebraska,Influenza,0.9327571428571428
2025-02-04,Nevada,COVID-19,0.9659571428571428
2025-02-04,Nevada,Influenza,0.9345142857142857
2025-02-04,New Hampshire,COVID-19,0.8956285714285714
2025-02-04,New Hampshire,Influenza,0.9653142857142857
2025-02-04,New Jersey,COVID-19,0.9223857142857143
2025-02-04,New Jersey,Influenza,0.8775428571428572
2025-02-04,New Mexico,COVID-19,0.9448
2025-02-04,New Mexico,Influenza,0.9303
2025-02-04,New York,COVID-19,0.9469142857142857
2025-02-04,New York,Influenza,0.9280142857142857
2025-02-04,North Carolina,COVID-19,NA
2025-02-04,North Carolina,Influenza,NA
2025-02-04,North Dakota,COVID-19,NA
2025-02-04,North Dakota,Influenza,0.8609857142857142
2025-02-04,Ohio,COVID-19,0.9495571428571429
2025-02-04,Ohio,Influenza,0.9903000000000001
2025-02-04,Oklahoma,COVID-19,0.9124428571428571
2025-02-04,Oklahoma,Influenza,0.7269571428571429
2025-02-04,Oregon,COVID-19,0.9783999999999999
2025-02-04,Oregon,Influenza,0.9732428571428571
2025-02-04,Pennsylvania,COVID-19,0.9430714285714286
2025-02-04,Pennsylvania,Influenza,0.9522428571428572
2025-02-04,Rhode Island,COVID-19,NA
2025-02-04,Rhode Island,Influenza,NA
2025-02-04,South Carolina,COVID-19,NA
2025-02-04,South Carolina,Influenza,NA
2025-02-04,South Dakota,COVID-19,0.9243
2025-02-04,South Dakota,Influenza,0.9145
2025-02-04,Tennessee,COVID-19,0.9292
2025-02-04,Tennessee,Influenza,0.7361571428571428
2025-02-04,Texas,COVID-19,0.9011714285714286
2025-02-04,Texas,Influenza,0.706
2025-02-04,United States,COVID-19,0.9300857142857143
2025-02-04,United States,Influenza,0.8757428571428572
2025-02-04,Utah,COVID-19,0.9928142857142858
2025-02-04,Utah,Influenza,0.9331
2025-02-04,Vermont,COVID-19,0.8957142857142857
2025-02-04,Vermont,Influenza,0.9424
2025-02-04,Virginia,COVID-19,0.9313571428571429
2025-02-04,Virginia,Influenza,0.9011857142857143
2025-02-04,Washington,COVID-19,0.9927428571428571
2025-02-04,Washington,Influenza,1.0038
2025-02-04,West Virginia,COVID-19,0.9907571428571429
2025-02-04,West Virginia,Influenza,1.1100857142857143
2025-02-04,Wisconsin,COVID-19,0.9149285714285714
2025-02-04,Wisconsin,Influenza,0.9162428571428571
2025-02-04,Wyoming,COVID-19,NA
2025-02-04,Wyoming,Influenza,NA
2025-02-05,Alabama,COVID-19,0.9635833333333333
2025-02-05,Alabama,Influenza,0.7721833333333333
2025-02-05,Alaska,COVID-19,1.0846166666666668
2025-02-05,Alaska,Influenza,1.1008666666666667
2025-02-05,Arizona,COVID-19,0.9636833333333333
2025-02-05,Arizona,Influenza,0.9206
2025-02-05,Arkansas,COVID-19,NA
2025-02-05,Arkansas,Influenza,NA
2025-02-05,California,COVID-19,0.9437833333333333
2025-02-05,California,Influenza,0.8888
2025-02-05,Colorado,COVID-19,0.9664333333333334
2025-02-05,Colorado,Influenza,0.9338333333333333
2025-02-05,Connecticut,COVID-19,0.9126166666666666
2025-02-05,Connecticut,Influenza,0.8948
2025-02-05,Delaware,COVID-19,0.9592166666666666
2025-02-05,Delaware,Influenza,0.89035
2025-02-05,District of Columbia,COVID-19,NA
2025-02-05,District of Columbia,Influenza,0.8693333333333333
2025-02-05,Florida,COVID-19,0.9255833333333333
2025-02-05,Florida,Influenza,0.8473666666666666
2025-02-05,Georgia,COVID-19,NA
2025-02-05,Georgia,Influenza,NA
2025-02-05,Hawaii,COVID-19,NA
2025-02-05,Hawaii,Influenza,NA
2025-02-05,Idaho,COVID-19,0.9819833333333333
2025-02-05,Idaho,Influenza,0.9843666666666666
2025-02-05,Illinois,COVID-19,0.9323
2025-02-05,Illinois,Influenza,0.8981666666666667
2025-02-05,Indiana,COVID-19,NA
2025-02-05,Indiana,Influenza,NA
2025-02-05,Iowa,COVID-19,0.9157
2025-02-05,Iowa,Influenza,0.8805499999999999
2025-02-05,Kansas,COVID-19,0.9374333333333333
2025-02-05,Kansas,Influenza,0.9138166666666667
2025-02-05,Kentucky,COVID-19,0.9313333333333333
2025-02-05,Kentucky,Influenza,0.8409
2025-02-05,Louisiana,COVID-19,0.989
2025-02-05,Louisiana,Influenza,0.8814666666666666
2025-02-05,Maine,COVID-19,0.8645166666666667
2025-02-05,Maine,Influenza,1.0601666666666667
2025-02-05,Maryland,COVID-19,0.9465333333333333
2025-02-05,Maryland,Influenza,0.86765
2025-02-05,Massachusetts,COVID-19,0.9031333333333333
2025-02-05,Massachusetts,Influenza,0.9091666666666667
2025-02-05,Michigan,COVID-19,0.9513333333333334
2025-02-05,Michigan,Influenza,1.0199333333333334
2025-02-05,Minnesota,COVID-19,0.9262666666666667
2025-02-05,Minnesota,Influenza,0.8594999999999999
2025-02-05,Mississippi,COVID-19,0.92735
2025-02-05,Mississippi,Influenza,0.7654333333333333
2025-02-05,Missouri,COVID-19,NA
2025-02-05,Missouri,Influenza,NA
2025-02-05,Montana,COVID-19,0.9500666666666666
2025-02-05,Montana,Influenza,1.0338666666666667
2025-02-05,Nebraska,COVID-19,0.91275
2025-02-05,Nebraska,Influenza,0.9202833333333333
2025-02-05,Nevada,COVID-19,0.9675166666666667
2025-02-05,Nevada,Influenza,0.9355666666666667
2025-02-05,New Hampshire,COVID-19,0.8919833333333334
2025-02-05,New Hampshire,Influenza,0.9608166666666667
2025-02-05,New Jersey,COVID-19,0.9215833333333333
2025-02-05,New Jersey,Influenza,0.8723666666666666
2025-02-05,New Mexico,COVID-19,0.9454333333333333
2025-02-05,New Mexico,Influenza,0.9232833333333333
2025-02-05,New York,COVID-19,0.9519166666666666
2025-02-05,New York,Influenza,0.923
2025-02-05,North Carolina,COVID-19,NA
2025-02-05,North Carolina,Influenza,NA
2025-02-05,North Dakota,COVID-19,NA
2025-02-05,North Dakota,Influenza,0.8598
2025-02-05,Ohio,COVID-19,0.9435
2025-02-05,Ohio,Influenza,0.96865
2025-02-05,Oklahoma,COVID-19,0.9113333333333333
2025-02-05,Oklahoma,Influenza,0.7178333333333333
2025-02-05,Oregon,COVID-19,0.9731666666666666
2025-02-05,Oregon,Influenza,0.9759333333333333
2025-02-05,Pennsylvania,COVID-19,0.9364166666666667
2025-02-05,Pennsylvania,Influenza,0.9381166666666667
2025-02-05,Rhode Island,COVID-19,NA
2025-02-05,Rhode Island,Influenza,NA
2025-02-05,South Carolina,COVID-19,NA
2025-02-05,South Carolina,Influenza,NA
2025-02-05,South Dakota,COVID-19,0.9240833333333334
2025-02-05,South Dakota,Influenza,0.8963833333333333
2025-02-05,Tennessee,COVID-19,0.92675
2025-02-05,Tennessee,Influenza,0.7378333333333333
2025-02-05,Texas,COVID-19,0.9055666666666666
2025-02-05,Texas,Influenza,0.7071333333333333
2025-02-05,United States,COVID-19,0.9284666666666667
2025-02-05,United States,Influenza,0.8697333333333334
2025-02-05,Utah,COVID-19,0.9916833333333334
2025-02-05,Utah,Influenza,0.9341
2025-02-05,Vermont,COVID-19,0.8976
2025-02-05,Vermont,Influenza,0.9316166666666666
2025-02-05,Virginia,COVID-19,0.9258833333333334
2025-02-05,Virginia,Influenza,0.87915
2025-02-05,Washington,COVID-19,0.9901666666666666
2025-02-05,Washington,Influenza,1.0055333333333334
2025-02-05,West Virginia,COVID-19,0.9817833333333333
2025-02-05,West Virginia,Influenza,1.07575
2025-02-05,Wisconsin,COVID-19,0.9156166666666667
2025-02-05,Wisconsin,Influenza,0.9098666666666666
2025-02-05,Wyoming,COVID-19,NA
2025-02-05,Wyoming,Influenza,NA
2025-02-06,Alabama,COVID-19,0.9654666666666667
2025-02-06,Alabama,Influenza,0.77545
2025-02-06,Alaska,COVID-19,1.08735
2025-02-06,Alaska,Influenza,1.1007333333333333
2025-02-06,Arizona,COVID-19,0.9627666666666667
2025-02-06,Arizona,Influenza,0.9217166666666666
2025-02-06,Arkansas,COVID-19,NA
2025-02-06,Arkansas,Influenza,NA
2025-02-06,California,COVID-19,0.9446
2025-02-06,California,Influenza,0.88585
2025-02-06,Colorado,COVID-19,0.9657333333333333
2025-02-06,Colorado,Influenza,0.9291166666666667
2025-02-06,Connecticut,COVID-19,0.9121166666666667
2025-02-06,Connecticut,Influenza,0.8884
2025-02-06,Delaware,COVID-19,0.9567833333333333
2025-02-06,Delaware,Influenza,0.87825
2025-02-06,District of Columbia,COVID-19,NA
2025-02-06,District of Columbia,Influenza,0.8576833333333334
2025-02-06,Florida,COVID-19,0.92755
2025-02-06,Florida,Influenza,0.8465166666666667
2025-02-06,Georgia,COVID-19,NA
2025-02-06,Georgia,Influenza,NA
2025-02-06,Hawaii,COVID-19,NA
2025-02-06,Hawaii,Influenza,NA
2025-02-06,Idaho,COVID-19,0.9811666666666666
2025-02-06,Idaho,Influenza,0.9809333333333333
2025-02-06,Illinois,COVID-19,0.9305
2025-02-06,Illinois,Influenza,0.8899833333333333
2025-02-06,Indiana,COVID-19,NA
2025-02-06,Indiana,Influenza,NA
2025-02-06,Iowa,COVID-19,0.9153
2025-02-06,Iowa,Influenza,0.8727
2025-02-06,Kansas,COVID-19,0.9277833333333334
2025-02-06,Kansas,Influenza,0.89825
2025-02-06,Kentucky,COVID-19,0.92745
2025-02-06,Kentucky,Influenza,0.8230833333333334
2025-02-06,Louisiana,COVID-19,0.9926666666666667
2025-02-06,Louisiana,Influenza,0.8862166666666667
2025-02-06,Maine,COVID-19,0.8660166666666667
2025-02-06,Maine,Influenza,1.0494166666666667
2025-02-06,Maryland,COVID-19,0.9437166666666666
2025-02-06,Maryland,Influenza,0.8558
2025-02-06,Massachusetts,COVID-19,0.9035
2025-02-06,Massachusetts,Influenza,0.89775
2025-02-06,Michigan,COVID-19,0.9506333333333333
2025-02-06,Michigan,Influenza,1.0058833333333332
2025-02-06,Minnesota,COVID-19,0.9270666666666667
2025-02-06,Minnesota,Influenza,0.8604333333333334
2025-02-06,Mississippi,COVID-19,0.9303833333333333
2025-02-06,Mississippi,Influenza,0.7691666666666667
2025-02-06,Missouri,COVID-19,NA
2025-02-06,Missouri,Influenza,NA
2025-02-06,Montana,COVID-19,0.9493
2025-02-06,Montana,Influenza,1.02585
2025-02-06,Nebraska,COVID-19,0.9140666666666667
2025-02-06,Nebraska,Influenza,0.9104333333333333
2025-02-06,Nevada,COVID-19,0.96745
2025-02-06,Nevada,Influenza,0.9357666666666666
2025-02-06,New Hampshire,COVID-19,0.8919666666666667
2025-02-06,New Hampshire,Influenza,0.9537833333333333
2025-02-06,New Jersey,COVID-19,0.9238500000000001
2025-02-06,New Jersey,Influenza,0.8692833333333334
2025-02-06,New Mexico,COVID-19,0.9454
2025-02-06,New Mexico,Influenza,0.9185666666666666
2025-02-06,New York,COVID-19,0.9536166666666667
2025-02-06,New York,Influenza,0.9184666666666667
2025-02-06,North Carolina,COVID-19,NA
2025-02-06,North Carolina,Influenza,NA
2025-02-06,North Dakota,COVID-19,NA
2025-02-06,North Dakota,Influenza,0.8561333333333333
2025-02-06,Ohio,COVID-19,0.9400666666666666
2025-02-06,Ohio,Influenza,0.9506833333333333
2025-02-06,Oklahoma,COVID-19,0.9118999999999999
2025-02-06,Oklahoma,Influenza,0.71175
2025-02-06,Oregon,COVID-19,0.9716333333333333
2025-02-06,Oregon,Influenza,0.9761
2025-02-06,Pennsylvania,COVID-19,0.9345333333333333
2025-02-06,Pennsylvania,Influenza,0.9270666666666667
